Date,Time,BakV(V),EscT(°C),EscT(°C),Cels(V),GAlt(m),GSpd(kmh),Hdg(°),Gvs(m/s),Sats,5104,5105,GPS,Date,Alt(m),VFR(%),AltR(m),VSpR(m/s),GeaV(V),RSSI(dB),TRSS(dB),TQly,RxV(V),VSpd(m/s),ASpd(kmh),EscR(rpm),EscC(mAh),EscV(V),EscA(A),EscT(°C),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-03-24,15:33:22.620,7.82,0,0,23.16,439.6,12.1,315.66,0.0,18,594235,110,47.300533 8.741933,2026-03-24 14:28:46,13.9,98,11.3,0.08,6.00,44,52,97,6.10,0.00,9.4,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:23.120,7.82,0,0,23.16,439.5,4.2,311.67,0.0,17,594235,110,47.300566 8.741920,2026-03-24 14:28:49,13.5,99,11.4,0.08,6.00,43,48,97,6.10,-0.34,8.5,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:23.620,7.82,0,0,23.16,439.4,2.7,312.38,0.0,18,573006,110,47.300570 8.741916,2026-03-24 14:28:49,13.5,99,11.3,0.04,6.00,44,44,91,6.10,0.00,6.7,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-723,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:24.120,7.82,0,0,23.16,439.4,0.2,312.38,0.0,18,573006,110,47.300570 8.741916,2026-03-24 14:28:49,13.5,97,11.4,0.00,6.00,41,51,91,6.10,0.00,3.7,0,416,23.2,0.0,25,0,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:24.620,7.82,0,0,23.16,439.3,0.0,312.38,0.0,18,569427,110,47.300570 8.741916,2026-03-24 14:28:49,13.5,97,11.5,0.15,6.00,43,57,92,6.10,-0.34,-1.0,0,416,23.2,0.0,25,-1,0,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:25.120,7.82,0,0,23.16,439.3,0.0,312.38,0.0,18,562144,110,47.300570 8.741916,2026-03-24 14:28:49,13.5,96,11.4,-0.02,6.00,40,50,92,6.10,-0.34,-3.4,0,416,23.2,0.0,25,0,0,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:25.620,7.81,0,0,23.16,439.3,0.0,312.38,0.0,18,562144,110,47.300570 8.741916,2026-03-24 14:28:51,13.3,97,11.4,0.00,6.00,45,54,89,6.10,0.00,-4.6,0,416,23.2,0.0,25,-1,0,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:26.120,7.81,0,0,23.16,439.2,0.0,312.38,0.0,18,551832,110,47.300570 8.741916,2026-03-24 14:28:51,13.3,97,11.5,0.03,6.00,48,54,98,6.10,-0.35,-5.2,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:26.620,7.81,0,0,23.16,439.2,0.0,312.38,0.0,18,551832,110,47.300570 8.741916,2026-03-24 14:28:51,13.5,99,11.4,0.01,6.00,41,51,98,6.10,-0.35,-6.2,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:27.120,7.81,0,0,23.16,439.2,0.0,312.38,0.0,18,549225,110,47.300570 8.741916,2026-03-24 14:28:51,13.7,99,11.5,0.09,6.00,51,57,94,6.10,-0.34,-5.3,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:27.620,7.81,0,0,23.16,439.2,0.0,312.38,0.0,18,547814,110,47.300570 8.741916,2026-03-24 14:28:53,13.3,97,11.4,-0.09,6.00,53,57,94,6.10,0.00,-4.6,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:28.120,7.81,0,0,23.16,439.1,0.0,312.38,0.0,18,545212,110,47.300570 8.741916,2026-03-24 14:28:53,13.7,97,11.4,0.00,6.00,50,62,97,6.10,0.34,-4.3,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:28.620,7.81,0,0,23.16,439.1,0.1,312.38,0.0,18,543693,110,47.300570 8.741916,2026-03-24 14:28:53,13.2,98,11.4,0.01,6.00,55,56,97,6.10,0.34,-4.2,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:29.120,7.81,0,0,23.16,439.1,0.0,312.38,0.0,18,541849,110,47.300570 8.741916,2026-03-24 14:28:53,13.5,98,11.5,0.02,6.00,56,61,97,6.10,0.35,-5.2,0,416,23.2,0.0,25,-1,0,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:29.620,7.81,0,0,23.16,439.1,0.0,312.38,0.0,18,539354,110,47.300570 8.741916,2026-03-24 14:28:53,13.5,98,11.4,-0.08,6.00,52,57,99,6.10,-0.34,-5.3,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:30.120,7.81,0,0,23.16,439.1,0.0,312.38,0.0,18,538812,110,47.300570 8.741916,2026-03-24 14:28:53,13.7,100,11.4,-0.02,6.00,55,59,99,6.10,-0.34,-5.0,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:30.620,7.81,0,0,23.16,439.1,0.0,312.38,0.0,18,538812,110,47.300570 8.741916,2026-03-24 14:28:53,13.5,100,11.4,0.02,6.00,56,57,99,6.10,0.34,-4.9,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:31.120,7.81,0,0,23.16,439.0,0.0,312.38,0.0,18,533612,110,47.300570 8.741916,2026-03-24 14:28:53,13.7,100,11.5,0.05,6.00,54,55,99,6.10,0.34,-4.9,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:31.620,7.82,0,0,23.16,439.0,0.0,312.38,0.0,18,531119,110,47.300570 8.741916,2026-03-24 14:28:53,13.7,100,11.5,0.08,6.00,55,63,100,6.10,0.35,-5.5,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:32.120,7.82,0,0,23.16,439.0,0.0,312.38,0.0,18,531119,110,47.300570 8.741916,2026-03-24 14:28:53,13.3,100,11.4,-0.06,6.00,52,54,100,6.10,-0.34,-6.3,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:32.620,7.82,0,0,23.16,439.0,0.0,312.38,0.0,18,529387,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,100,11.3,-0.14,6.00,50,55,98,6.10,-0.34,-5.6,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:33.120,7.82,0,0,23.16,439.0,0.0,312.38,0.0,18,529387,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,100,11.4,0.00,6.00,53,58,98,6.10,-0.34,-5.0,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:33.620,7.81,0,0,23.16,439.0,0.1,312.38,0.0,18,526030,110,47.300570 8.741916,2026-03-24 14:28:58,13.3,100,11.5,0.14,6.00,55,58,97,6.10,0.00,-5.0,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:34.120,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,526030,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,99,11.4,-0.08,6.00,52,53,100,6.10,0.00,-5.1,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:34.620,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,522888,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,100,11.4,0.00,6.00,52,54,100,6.10,-0.34,-4.8,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:35.120,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,520510,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,100,11.5,0.14,6.00,51,63,99,6.10,0.00,-4.5,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-723,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:35.620,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,520510,110,47.300570 8.741916,2026-03-24 14:28:58,13.5,100,11.4,-0.11,6.00,53,55,99,6.10,0.69,-3.7,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:36.120,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,519103,110,47.300570 8.741916,2026-03-24 14:28:58,13.3,100,11.4,-0.02,6.00,48,53,99,6.10,0.69,-3.9,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:36.620,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,518235,110,47.300570 8.741916,2026-03-24 14:28:58,13.7,99,11.4,-0.02,6.00,44,51,99,6.10,0.34,-4.0,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-723,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:37.120,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,517697,110,47.300570 8.741916,2026-03-24 14:29:03,13.3,99,11.4,-0.05,6.00,51,54,96,6.10,0.00,-4.0,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:37.620,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,517697,110,47.300570 8.741916,2026-03-24 14:29:03,13.3,100,11.4,0.06,6.00,48,58,96,6.10,0.00,-3.2,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:38.120,7.81,0,0,23.16,438.9,0.0,312.38,0.0,18,514885,110,47.300570 8.741918,2026-03-24 14:29:03,13.3,100,11.4,0.05,6.00,48,53,97,6.10,0.34,-3.4,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:38.620,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,514885,110,47.300570 8.741918,2026-03-24 14:29:03,13.5,100,11.4,-0.05,6.00,48,61,97,6.10,-0.69,-4.2,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:39.120,7.81,0,0,23.16,438.8,0.1,312.38,0.0,18,512179,110,47.300570 8.741918,2026-03-24 14:29:03,13.5,97,11.4,0.05,6.00,50,45,96,6.10,-0.69,-4.5,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:39.620,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,512179,110,47.300570 8.741918,2026-03-24 14:29:05,13.3,97,11.4,-0.02,6.00,47,51,96,6.10,-0.34,-4.4,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:40.120,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,510127,110,47.300566 8.741918,2026-03-24 14:29:05,13.7,100,11.4,-0.05,6.00,49,54,95,6.10,0.00,-4.6,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:40.620,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,508613,110,47.300566 8.741916,2026-03-24 14:29:05,13.5,100,11.4,0.09,6.00,46,53,96,6.10,-0.34,-4.9,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-724,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:41.120,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,505263,110,47.300566 8.741916,2026-03-24 14:29:05,13.5,99,11.4,-0.04,6.00,48,50,96,6.10,0.34,-5.3,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:41.620,7.81,0,0,23.16,438.8,0.0,312.38,0.0,18,505481,110,47.300566 8.741916,2026-03-24 14:29:05,13.5,99,11.4,-0.05,6.00,53,59,100,6.10,0.34,-5.1,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:42.120,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,505481,110,47.300566 8.741916,2026-03-24 14:29:07,13.7,100,11.4,0.02,6.00,48,47,100,6.10,-0.69,-4.3,0,416,23.2,0.0,25,-1,0,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:42.620,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,504617,110,47.300566 8.741916,2026-03-24 14:29:07,13.5,100,11.4,-0.05,6.00,55,60,99,6.10,0.00,-3.3,0,416,23.2,0.0,25,-1,0,-1024,1,-6,-1024,-306,-721,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:43.120,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,504617,110,47.300566 8.741916,2026-03-24 14:29:07,13.5,100,11.4,0.12,6.00,64,71,99,6.10,0.00,-2.7,0,416,23.2,0.0,25,0,0,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:43.620,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,505049,110,47.300566 8.741916,2026-03-24 14:29:07,13.5,100,11.4,-0.02,6.00,69,71,99,6.10,-0.34,-2.7,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:44.120,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,504077,110,47.300566 8.741916,2026-03-24 14:29:10,13.3,100,11.4,-0.06,6.00,63,70,99,6.10,-0.34,-3.7,0,416,23.2,0.0,25,-1,-1,-1024,1,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:44.620,7.82,0,0,23.16,438.8,0.0,312.38,0.0,18,502996,110,47.300566 8.741916,2026-03-24 14:29:10,13.3,100,11.4,0.00,6.00,54,60,100,6.10,0.00,-3.5,0,416,23.2,0.0,25,0,-1,-1024,1,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:45.120,7.82,0,0,23.16,438.7,0.0,312.38,0.0,18,502996,110,47.300566 8.741916,2026-03-24 14:29:10,13.3,100,11.3,-0.08,6.00,52,56,100,6.10,0.00,-3.4,0,416,23.2,0.0,25,0,0,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:45.620,7.82,0,0,23.16,438.7,0.0,312.38,0.0,18,498353,110,47.300566 8.741916,2026-03-24 14:29:10,13.5,100,11.4,0.17,6.00,46,54,98,6.10,0.00,-3.8,0,416,23.2,0.0,25,0,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1494,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,15:33:46.120,7.82,0,0,23.16,438.7,0.1,312.38,0.0,18,495765,110,47.300566 8.741916,2026-03-24 14:29:10,13.3,100,11.4,0.03,6.00,61,65,98,6.10,0.00,-4.2,0,416,23.2,0.0,25,-1,-1,-1024,0,-6,-1024,-306,-722,-1024,1,1,-1,1,-1,1,-1,-1,0x0000000000840020,1511,1366,988,1525,1632,1357,1495,2012,1683,1301,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
